Run,AGE,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample Name,sample_type,sex,SRA Study,tissue,cell_type,cell_line
SRR8982073,adult,WGA,500,16984932000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461865,Human,8848346571,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761179,Illumina HiSeq 2500,donor 1,348HB2-2-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 49 (348HB2-2),2019-04-28T17:07:00Z,1,348HB2-2,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982074,adult,WGA,500,16111557000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461866,Human,8465860033,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761178,Illumina HiSeq 2500,donor 1,348HB2-21-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 50 (348HB2-21),2019-04-28T17:17:00Z,1,348HB2-21,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982075,adult,WGS,302,101617503298,"NIH NeuroBioBank at the University of Maryland\, Baltimore\, MD",PRJNA533595,SAMN11461873,Human,46537956120,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761177,Illumina HiSeq 4000,donor 2,362,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Brain 1 Prefrontal Cortex Bulk (362),2019-04-28T20:13:00Z,1,362,tissue sample,male,SRP194057,prefrontal cortex,neuron,
SRR8982076,adult,WGA,302,7794759222,Horizon Discovery,PRJNA533595,SAMN11461748,Human,3482107478,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761176,Illumina HiSeq 4000,cell line,350HAP2-10-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 2 (350HAP2-10),2019-04-28T16:57:00Z,1,350HAP2-10,single cell,male,SRP194057,leukemia,,eHAP
SRR8982077,adult,WGA,302,4607729062,Horizon Discovery,PRJNA533595,SAMN11461749,Human,2105941838,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761175,Illumina HiSeq 4000,cell line,350HAP2-11-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 3 (350HAP2-11),2019-04-28T16:50:00Z,1,350HAP2-11,single cell,male,SRP194057,leukemia,,eHAP
SRR8982078,adult,WGA,302,6375636156,Horizon Discovery,PRJNA533595,SAMN11461750,Human,2847121615,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761174,Illumina HiSeq 4000,cell line,350HAP2-12-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 4 (350HAP2-12),2019-04-28T16:55:00Z,1,350HAP2-12,single cell,male,SRP194057,leukemia,,eHAP
SRR8982079,adult,WGA,302,6848651810,Horizon Discovery,PRJNA533595,SAMN11461751,Human,3080037072,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761173,Illumina HiSeq 4000,cell line,350HAP2-13-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 5 (350HAP2-13),2019-04-28T16:55:00Z,1,350HAP2-13,single cell,male,SRP194057,leukemia,,eHAP
SRR8982080,adult,WGA,302,5172612814,Horizon Discovery,PRJNA533595,SAMN11461744,Human,2297468520,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761172,Illumina HiSeq 4000,cell line,349HAP1-7-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 8 (349HAP1-7),2019-04-28T16:53:00Z,1,349HAP1-7,single cell,male,SRP194057,leukemia,,eHAP
SRR8982081,adult,WGA,302,4254797064,Horizon Discovery,PRJNA533595,SAMN11461745,Human,1905363793,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761171,Illumina HiSeq 4000,cell line,349HAP1-8-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 9 (349HAP1-8),2019-04-28T16:50:00Z,1,349HAP1-8,single cell,male,SRP194057,leukemia,,eHAP
SRR8982082,adult,WGA,302,2632923278,Horizon Discovery,PRJNA533595,SAMN11461746,Human,1188463269,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761170,Illumina HiSeq 4000,cell line,349HAP1-9-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 10 (349HAP1-9),2019-04-28T16:48:00Z,1,349HAP1-9,single cell,male,SRP194057,leukemia,,eHAP
SRR8982083,adult,WGA,302,2889124978,Horizon Discovery,PRJNA533595,SAMN11461747,Human,1320271635,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761169,Illumina HiSeq 4000,cell line,350HAP2-1-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 1 (350HAP2-1),2019-04-28T16:49:00Z,1,350HAP2-1,single cell,male,SRP194057,leukemia,,eHAP
SRR8982084,adult,WGA,302,15157039344,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461842,Human,7162184018,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761168,Illumina HiSeq 4000,donor 1,348HB2-15-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 26 (348HB2-15),2019-04-28T17:07:00Z,1,348HB2-15,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982085,adult,WGA,302,7523088780,Horizon Discovery,PRJNA533595,SAMN11461752,Human,3371454440,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761167,Illumina HiSeq 4000,cell line,350HAP2-14-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 6 (350HAP2-14),2019-04-28T16:59:00Z,1,350HAP2-14,single cell,male,SRP194057,leukemia,,eHAP
SRR8982086,adult,WGA,302,1505943536,Horizon Discovery,PRJNA533595,SAMN11461753,Human,685007426,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761166,Illumina HiSeq 4000,cell line,350HAP2-16-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 7 (350HAP2-16),2019-04-28T16:51:00Z,1,350HAP2-16,single cell,male,SRP194057,leukemia,,eHAP
SRR8982087,adult,WGA,302,19438199800,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461843,Human,9167046284,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761165,Illumina HiSeq 4000,donor 1,348HB2-14-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 27 (348HB2-14),2019-04-28T17:32:00Z,1,348HB2-14,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982088,adult,WGA,302,15708944344,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461840,Human,7439324239,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761164,Illumina HiSeq 4000,donor 1,348HB2-7-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 24 (348HB2-7),2019-04-28T17:17:00Z,1,348HB2-7,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982089,adult,WGA,302,13124469114,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461841,Human,6594093309,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761163,Illumina HiSeq 4000,donor 1,340-13-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 25 (340-13),2019-04-28T17:17:00Z,1,340-13,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982090,adult,WGA,500,15826651000,Horizon Discovery,PRJNA533595,SAMN11461748,Human,9081932471,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761162,Illumina HiSeq 2500,cell line,350HAP2-10-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 2 (350HAP2-10),2019-04-28T17:07:00Z,1,350HAP2-10,single cell,male,SRP194057,leukemia,,eHAP
SRR8982091,adult,WGA,500,15361111500,Horizon Discovery,PRJNA533595,SAMN11461747,Human,8848994201,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761161,Illumina HiSeq 2500,cell line,350HAP2-1-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 1 (350HAP2-1),2019-04-28T17:12:00Z,1,350HAP2-1,single cell,male,SRP194057,leukemia,,eHAP
SRR8982092,adult,WGA,500,14714920000,Horizon Discovery,PRJNA533595,SAMN11461750,Human,8441131198,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761160,Illumina HiSeq 2500,cell line,350HAP2-12-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 4 (350HAP2-12),2019-04-28T17:09:00Z,1,350HAP2-12,single cell,male,SRP194057,leukemia,,eHAP
SRR8982093,adult,WGA,500,9737878000,Horizon Discovery,PRJNA533595,SAMN11461749,Human,5606413574,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761159,Illumina HiSeq 2500,cell line,350HAP2-11-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 3 (350HAP2-11),2019-04-28T17:03:00Z,1,350HAP2-11,single cell,male,SRP194057,leukemia,,eHAP
SRR8982094,adult,WGA,500,15627835000,Horizon Discovery,PRJNA533595,SAMN11461752,Human,8990611250,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761158,Illumina HiSeq 2500,cell line,350HAP2-14-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 6 (350HAP2-14),2019-04-28T17:11:00Z,1,350HAP2-14,single cell,male,SRP194057,leukemia,,eHAP
SRR8982095,adult,WGA,500,17092010000,Horizon Discovery,PRJNA533595,SAMN11461751,Human,9823746479,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761157,Illumina HiSeq 2500,cell line,350HAP2-13-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 5 (350HAP2-13),2019-04-28T17:11:00Z,1,350HAP2-13,single cell,male,SRP194057,leukemia,,eHAP
SRR8982096,adult,WGA,500,8022438000,Horizon Discovery,PRJNA533595,SAMN11461754,Human,4605079264,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761156,Illumina HiSeq 2500,cell line,350HAP2-2-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 8 (350HAP2-2),2019-04-28T16:59:00Z,1,350HAP2-2,single cell,male,SRP194057,leukemia,,eHAP
SRR8982097,adult,WGA,500,5254654500,Horizon Discovery,PRJNA533595,SAMN11461753,Human,3034426945,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761155,Illumina HiSeq 2500,cell line,350HAP2-16-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 7 (350HAP2-16),2019-04-28T16:58:00Z,1,350HAP2-16,single cell,male,SRP194057,leukemia,,eHAP
SRR8982098,adult,WGA,500,15231271500,Horizon Discovery,PRJNA533595,SAMN11461756,Human,8721411006,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761154,Illumina HiSeq 2500,cell line,350HAP2-23-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 10 (350HAP2-23),2019-04-28T17:07:00Z,1,350HAP2-23,single cell,male,SRP194057,leukemia,,eHAP
SRR8982099,adult,WGA,500,16220463000,Horizon Discovery,PRJNA533595,SAMN11461755,Human,9321917216,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761153,Illumina HiSeq 2500,cell line,350HAP2-21-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 9 (350HAP2-21),2019-04-28T17:09:00Z,1,350HAP2-21,single cell,male,SRP194057,leukemia,,eHAP
SRR8982100,adult,WGA,500,8749217000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461832,Human,5109663215,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761152,Illumina HiSeq 2500,donor 1,347HB1-6-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 16 (347HB1-6),2019-04-28T17:02:00Z,1,347HB1-6,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982101,adult,WGA,500,19644338500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461868,Human,10107097258,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761151,Illumina HiSeq 2500,donor 1,348HB2-6-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 52 (348HB2-6),2019-04-28T17:15:00Z,1,348HB2-6,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982102,adult,WGA,500,18962066500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461867,Human,9948326297,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761150,Illumina HiSeq 2500,donor 1,348HB2-24-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 51 (348HB2-24),2019-04-28T17:13:00Z,1,348HB2-24,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982103,adult,WGA,302,4159465026,Horizon Discovery,PRJNA533595,SAMN11461737,Human,1860344268,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761149,Illumina HiSeq 4000,cell line,349HAP1-1-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 1 (349HAP1-1),2019-04-28T16:58:00Z,1,349HAP1-1,single cell,male,SRP194057,leukemia,,eHAP
SRR8982104,adult,WGA,500,17047962000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461869,Human,8993388277,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761148,Illumina HiSeq 2500,donor 1,348HB2-8-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 53 (348HB2-8),2019-04-28T17:13:00Z,1,348HB2-8,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982105,adult,WGA,302,9455436384,Horizon Discovery,PRJNA533595,SAMN11461739,Human,4136856227,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761147,Illumina HiSeq 4000,cell line,349HAP1-12-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 3 (349HAP1-12),2019-04-28T17:06:00Z,1,349HAP1-12,single cell,male,SRP194057,leukemia,,eHAP
SRR8982106,adult,WGA,302,12252385224,Horizon Discovery,PRJNA533595,SAMN11461738,Human,5342285732,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761146,Illumina HiSeq 4000,cell line,349HAP1-11-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 2 (349HAP1-11),2019-04-28T17:13:00Z,1,349HAP1-11,single cell,male,SRP194057,leukemia,,eHAP
SRR8982107,adult,WGA,302,4692941684,Horizon Discovery,PRJNA533595,SAMN11461741,Human,2109139802,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761145,Illumina HiSeq 4000,cell line,349HAP1-4-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 5 (349HAP1-4),2019-04-28T17:00:00Z,1,349HAP1-4,single cell,male,SRP194057,leukemia,,eHAP
SRR8982108,adult,WGA,302,9590668964,Horizon Discovery,PRJNA533595,SAMN11461740,Human,4267915161,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761144,Illumina HiSeq 4000,cell line,349HAP1-3-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 4 (349HAP1-3),2019-04-28T17:06:00Z,1,349HAP1-3,single cell,male,SRP194057,leukemia,,eHAP
SRR8982109,adult,WGA,302,4135872484,Horizon Discovery,PRJNA533595,SAMN11461743,Human,1843823094,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761143,Illumina HiSeq 4000,cell line,349HAP1-6-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 7 (349HAP1-6),2019-04-28T17:01:00Z,1,349HAP1-6,single cell,male,SRP194057,leukemia,,eHAP
SRR8982110,adult,WGA,302,11328733022,Horizon Discovery,PRJNA533595,SAMN11461742,Human,5097522470,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761142,Illumina HiSeq 4000,cell line,349HAP1-5-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 6 (349HAP1-5),2019-04-28T17:11:00Z,1,349HAP1-5,single cell,male,SRP194057,leukemia,,eHAP
SRR8982111,adult,WGA,302,16537166358,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461838,Human,8288703006,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761141,Illumina HiSeq 4000,donor 1,340-2-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 22 (340-2),2019-04-28T17:18:00Z,1,340-2,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982112,adult,WGA,302,14724618832,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461839,Human,6850389578,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761140,Illumina HiSeq 4000,donor 1,347HB1-8-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 23 (347HB1-8),2019-04-28T17:19:00Z,1,347HB1-8,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982113,adult,WGA,302,17783289630,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461836,Human,8365184483,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761139,Illumina HiSeq 4000,donor 1,347HB1-18-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 20 (347HB1-18),2019-04-28T17:21:00Z,1,347HB1-18,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982114,adult,WGA,302,16018612124,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461837,Human,7638968119,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761138,Illumina HiSeq 4000,donor 1,348HB2-3-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 21 (348HB2-3),2019-04-28T17:21:00Z,1,348HB2-3,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982115,adult,WGA,302,15035702086,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461834,Human,6969556462,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761137,Illumina HiSeq 4000,donor 1,347HB1-12-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 18 (347HB1-12),2019-04-28T17:17:00Z,1,347HB1-12,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982116,adult,WGA,302,16679885518,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461835,Human,7731390490,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761136,Illumina HiSeq 4000,donor 1,347HB1-10-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 19 (347HB1-10),2019-04-28T17:19:00Z,1,347HB1-10,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
